billboard_year,song_id,name,artist,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1994,5o8gWPZxr4GZFslU85YMmu,Beautiful In My Eyes,Joshua Kadison,1/1/1993,58,0.582,0.381,3,-10.045,1,0.0256,0.595,1.10E-05,0.132,0.283,141.947,249493,4
1994,3DCAjSZiLK127tGL0URVGE,Stay,Eternal,11/29/1993,43,0.591,0.727,10,-8.058,0,0.054,0.00411,1.53E-06,0.0289,0.846,98.528,237533,4
1994,7fcTciTYcKnwrSnbzD5MkR,Flava in Ya Ear - Club Mix,Craig Mack,1994,25,0.779,0.483,9,-11.098,0,0.332,0.544,0,0.0562,0.865,90.073,222773,4
1994,4UOkdG3WBZ2MQr609QUbg5,U.N.I.T.Y. - Greatest Hits Version,Queen Latifah,9/7/2018,27,0.659,0.738,4,-4.077,0,0.362,0.00561,0,0.319,0.516,93.796,251907,4
1994,1WNsc3BDTkfQiKiaFZUycF,Prayer for the Dying,Seal,11/30/2009,15,0.571,0.789,5,-6.873,1,0.0327,0.161,0.000796,0.106,0.323,99.916,254853,4
1994,0yv6BYFfviMImtUPwzEXQp,Secret,Madonna,9/18/2009,41,0.769,0.703,1,-5.705,1,0.027,0.0581,2.23E-06,0.114,0.453,100.094,268413,4
1994,0yv6BYFfviMImtUPwzEXQp,Secret,Madonna,9/18/2009,41,0.769,0.703,1,-5.705,1,0.027,0.0581,2.23E-06,0.114,0.453,100.094,268413,4
1994,6LiK3fDottplOUsLHfhXto,Here Comes the Hotstepper,Ini Kamoze,11/28/2014,49,0.882,0.456,7,-9.163,1,0.188,0.0178,0.000186,0.127,0.452,100.362,249067,4
1994,5q9m3DKqShvb5siwsdf8jE,Everyday - 2015 Remaster,Phil Collins,10/19/1993,36,0.701,0.467,3,-9.601,1,0.0301,0.533,0.000705,0.134,0.381,94.706,343480,4
1994,2wmEryA2YLaFwFvA63n3O2,Don't Take The Girl,Tim McGraw,3/22/1994,62,0.439,0.454,0,-8.669,1,0.0308,0.279,0,0.123,0.354,204.263,249360,4
1994,7lqwSAP2isafyCokjZd7aE,Got Me Waiting,Heavy D & The Boyz,5/25/1994,42,0.809,0.302,2,-15.76,1,0.309,0.015,5.58E-05,0.12,0.546,90.177,271467,4
1994,1V4ez8VFzp6uWehIPQ7fF7,December 1963 (Oh What A Night) - Ben Liebrand Remix,Frankie Valli & The Four Seasons,7/27/1993,13,0.62,0.793,1,-9.843,1,0.0487,0.0444,0.00706,0.0269,0.945,105.575,372933,4
1994,1fYypIR0kaFzaSRbzvtjl9,Indian Outlaw,Tim McGraw,3/22/1994,64,0.664,0.739,9,-7.229,1,0.0415,0.0364,4.99E-05,0.282,0.759,110.101,182120,4
1994,2RChe0r2cMoyOvuKobZy44,Always,Bon Jovi,10/18/1994,77,0.383,0.659,4,-5.558,1,0.0312,0.117,0,0.0778,0.327,140.795,353027,4
1994,4veE1jrMbVSy9FRCiYDGkD,I'm The Only One,Melissa Etheridge,1/1/1993,61,0.614,0.476,0,-9.648,1,0.0321,0.0448,0,0.0608,0.644,84.938,295000,4
1994,4veE1jrMbVSy9FRCiYDGkD,I'm The Only One,Melissa Etheridge,1/1/1993,61,0.614,0.476,0,-9.648,1,0.0321,0.0448,0,0.0608,0.644,84.938,295000,4
1994,5gUVdjfPWoaKoRiEMHBX6P,Back in the Day - Remix,Ahmad Lewis,5/20/1994,49,0.63,0.641,10,-6.67,0,0.369,0.342,0,0.588,0.541,79.523,303373,4
1994,5GzhOU3ABPksBqLdjortcG,Love Sneakin' Up On You,Bonnie Raitt,1/1/1994,28,0.641,0.63,7,-10.321,1,0.0297,0.0171,2.91E-06,0.0559,0.665,94.654,221627,4
1994,5p1U3tDtcAhhu5Em2eAhsE,I'll Take You There,General Public,1/1/2012,29,0.804,0.749,4,-9.598,1,0.0821,0.225,0.00163,0.0764,0.935,97.972,247093,4
1994,2CD8UvBi01dwnriCM8TivL,Always in My Heart,Tevin Campbell,2001,46,0.713,0.677,6,-6.761,1,0.0253,0.0282,5.99E-05,0.144,0.522,124.152,338732,4
1994,4v6jydWBTAIqnyPVNyOAdc,What Is Love,Haddaway,8/9/2011,2,0.69,0.805,7,-5.979,0,0.0329,0.0196,0.00282,0.281,0.738,123.871,269373,4
1994,27sYHmgfRvHFyQ5vrm5nQp,And Our Feelings,Babyface,8/24/1993,36,0.741,0.592,4,-7.819,1,0.0298,0.138,0,0.224,0.27,128.137,342360,4
1994,0oZiK5HCMPn241PbUCslkF,Bop Gun (One Nation) - Radio Edit,Parliament,12/4/2001,42,0.891,0.837,6,-5.402,1,0.0638,0.283,0,0.412,0.767,103.05,287080,4
1994,6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy,1994,64,0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,86.038,291667,4
1994,6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy,1994,64,0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,86.038,291667,4
1993,0hJnqEmo8DeMmRhh6mwAof,Two Steps Behind - String / Acoustic Version,Def Leppard,10/5/1993,60,0.456,0.419,2,-10.594,1,0.0247,0.117,0,0.178,0.425,146.148,256486,4
1993,39owLj3gqY7XN41PC1WO6Q,Can't Get Enough of Your Love,Taylor Dayne,7/13/1993,39,0.691,0.837,9,-5.09,0,0.0353,0.0147,4.47E-05,0.162,0.64,108.175,265893,4
1993,0EnFaSWSkj45lktHxHtcXb,One Woman,Jade,11/13/1992,33,0.662,0.605,1,-9.475,1,0.0566,0.0552,0,0.418,0.545,151.946,289467,4
1993,6PViGgcsQhLPSkMxgoRWLl,Anniversary,Tony! Toni! Toné!,1/1/1997,57,0.711,0.505,8,-9.675,0,0.0343,0.0472,0,0.317,0.55,89.004,271200,4
1993,05vL56xSoxthM0r7IfcQjo,If I Ever Lose My Faith In You,Sting,3/9/1993,60,0.575,0.727,2,-9.539,1,0.0281,0.00952,0.00754,0.054,0.504,97.995,270533,4
1993,4o7ZPI2fmEi3piRe0Hrfpy,Hey Jealousy,Gin Blossoms,1/1/1992,63,0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49E-06,0.299,0.497,152.903,236627,4
1993,4avSaixVwu8uqfSs7zgoj3,Livin' On The Edge,Aerosmith,1/1/1993,61,0.399,0.881,2,-4.341,1,0.0347,0.0019,0.00429,0.39,0.272,84.58,380893,4
1993,6DiPkm7C3LD9XsJWTGPFgv,Three Little Pigs,Green Jelly,2/25/1993,50,0.449,0.95,7,-4.978,1,0.225,0.0115,3.66E-05,0.514,0.339,144.469,353640,4
1993,15ni9ro5GuIad268WAZN32,Nothin' My Love Can't Fix,Joey Lawrence,1/1/1993,24,0.657,0.909,7,-6.322,1,0.0918,0.0131,0.000623,0.211,0.606,106.122,243267,4
1993,15kc3DJyYixeEEq5kRRrOm,Break It Down Again,Tears For Fears,6/7/1993,60,0.681,0.742,5,-7,1,0.0249,0.0134,0.422,0.121,0.486,109.001,271533,4
1993,5tigPNN36QCr8jK5MDI1cZ,Reason to Believe - Unplugged Version,Rod Stewart,11/17/2008,27,0.598,0.609,7,-10.216,1,0.0358,0.235,3.02E-06,0.962,0.393,129.222,221360,4
1993,6lP1Tmf5VdZYviohSQoMiH,Faithful,Go West,11/14/1992,40,0.615,0.912,10,-8.028,0,0.0416,0.0323,0,0.0966,0.753,105.538,265560,4
1993,0I1DJdLt9BKOb7GWmWxCjo,Fields Of Gold,Sting,3/9/1993,74,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,222120,4
1993,2Q21T7gfWltYB592v39re5,Check Yo Self,Ice Cube,11/17/1992,54,0.856,0.792,1,-3.256,1,0.115,0.191,0,0.402,0.8,101.05,222707,4
1993,3uGjLZ5abCyCfYXBVfpf8X,Alright,Kris Kross,8/3/1993,37,0.803,0.582,10,-11.286,0,0.19,0.00432,4.26E-05,0.252,0.547,97.305,243333,4
1993,61vIGLnOsYaydUUKfJ9XC5,"Give It Up, Turn It Loose",En Vogue,3/24/1992,34,0.836,0.58,1,-8.778,1,0.0692,0.19,0.000271,0.0379,0.939,93.015,312040,4
1993,4ye6YRG07XMpZZ9Y9tNTt6,To Love Somebody,Michael Bolton,8/31/1992,62,0.367,0.353,11,-11.786,1,0.0288,0.335,0,0.1,0.282,74.103,247973,4
1993,2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,9/13/1993,69,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,4
1993,26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),Digable Planets,1/1/1993,62,0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,4
1993,2QVHmiFTjFsHyxONRdbkcq,How Do You Talk To An Angel?,The Heights,1/1/1992,53,0.404,0.51,9,-11.353,1,0.0321,0.281,6.32E-06,0.0789,0.526,80.643,227267,4
1993,2QVHmiFTjFsHyxONRdbkcq,How Do You Talk To An Angel?,The Heights,1/1/1992,53,0.404,0.51,9,-11.353,1,0.0321,0.281,6.32E-06,0.0789,0.526,80.643,227267,4
1993,0JXXm3RqxU8EKzX4P8M0n3,More And More - Single Version,Captain Hollywood Project,3/5/1993,62,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573,4
1993,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,11/17/1992,79,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,260000,4
1993,1SssFw74DdHVjRa6ADggdD,Sweat (A La La La La Long),Inner Circle,12/14/2010,73,0.787,0.728,0,-7.705,1,0.218,0.0124,0,0.157,0.94,173.026,227067,4
1993,61EQfJXizp4MIpLYWyLoQI,When She Cries,Restless Heart,5/1/1998,59,0.666,0.521,9,-10.993,1,0.0292,0.114,0,0.0604,0.361,105.223,222187,4
1993,5ZDL1Ap2Mwhk5xhmQ41Ei2,Boom! Shake the Room,DJ Jazzy Jeff & The Fresh Prince,10/12/1993,55,0.792,0.964,1,-5.405,1,0.154,0.0698,0,0.302,0.621,99.771,226200,4
1993,0IaMMHVbpJ0LrRAeigWOXr,Again,Janet Jackson,5/18/1993,63,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,227133,4
1993,0IaMMHVbpJ0LrRAeigWOXr,Again,Janet Jackson,5/18/1993,63,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,227133,4
1993,6mBzwM0fZWRgiNVFHUzknM,Forever in Love,Kenny G,2006,30,0.357,0.493,5,-7.466,1,0.0278,0.261,0.111,0.159,0.102,81.212,297867,4
1993,543d68hZ4dzVePFfdVc0Ki,Angel,Jon Secada,1/1/1992,63,0.485,0.477,0,-8.948,1,0.0262,0.295,3.35E-05,0.202,0.134,151.704,275040,4
1993,3u5e3ovyvQLoauwUzWezvX,Do You Believe In Us,Jon Secada,1/1/1992,43,0.662,0.891,3,-7.245,1,0.0349,0.0103,3.64E-06,0.634,0.743,107.75,239267,4
1993,48OEtpzFsaxLfNVRbiEuDA,"That's What Love Can Do - 7"" Mix",Boy Krazy,7/15/1991,25,0.727,0.825,5,-7.916,0,0.0436,0.0237,0.000373,0.233,0.791,117.484,194001,4
1993,0qeKzbUsW0V4ZWRJrHNiD3,Bad Boys (Theme from COPS),Inner Circle,12/14/2010,71,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,229375,4
1993,2wZoBFqwT0Tpm9XW0oiRMZ,The Right Kind of Love,Jeremy Jordan,1993,35,0.717,0.634,5,-7.736,0,0.036,0.115,0,0.0782,0.896,178.064,273933,4
1993,1jXrKzaC31hU2Z4Eaec2ek,Rain,Madonna,11/17/1995,42,0.592,0.642,10,-9.38,1,0.026,0.0883,0.00134,0.131,0.16,92.419,328987,4
1993,6KU8g98m1tcrUXRNjPQeOI,Deeper and Deeper,Madonna,10/20/1992,46,0.659,0.818,7,-7.09,0,0.0265,0.00601,0.299,0.336,0.39,119.943,333467,4
1993,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,7/20/1993,73,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,4
1993,7tklytz84iS8vnUJrBRSVj,Hey Mr. D.J. - Original Mix - Edit,Zhané,6/21/2013,59,0.865,0.645,2,-6.939,1,0.071,0.0836,0.00117,0.109,0.89,101.313,255027,4
1993,4iAYo83eWlktjw97oebIal,I Got A Man,Positive K,1/1/1992,49,0.812,0.753,7,-13.252,1,0.118,0.0774,0,0.341,0.787,103.754,232773,4
1993,63PIgPkDf3rswlU4ZWCYAM,What About Your Friends,TLC,2/25/1992,59,0.744,0.851,10,-10.108,0,0.049,0.0267,0.00738,0.0989,0.626,105.882,293600,4
1993,5x9RZg7HfXGY3JayXL3seF,Cats In The Cradle,Ugly Kid Joe,1/1/1992,68,0.511,0.517,8,-9.653,1,0.0328,0.13,0,0.074,0.433,75.67,241893,4
1993,0NJC0FDCODpPUntRTTQq97,Cryin',Aerosmith,1/1/1993,74,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3
1993,6BDzQttUdcszjA8Fxqo1zQ,Here We Go Again!,Portrait,1/1/1992,39,0.788,0.778,11,-9.825,0,0.0758,0.0112,0.024,0.225,0.596,106.273,260400,4
1993,3XG801WWhqC753dekEBkMt,Real Love,Mary J. Blige,1/1/1992,67,0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,269973,4
1993,3XG801WWhqC753dekEBkMt,Real Love,Mary J. Blige,1/1/1992,67,0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,269973,4
1993,1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,11/3/1992,75,0.309,0.596,5,-5.599,1,0.0293,0.101,0,0.21,0.161,164.587,394400,3
1993,74kHlIr01X459gqsSdNilW,I Get Around,2Pac,1/1/1998,56,0.84,0.717,10,-4.368,0,0.105,0.12,1.29E-05,0.298,0.675,96.224,258640,4
1993,2CG9mGkKC6IQE5lEjDioEi,Just Kickin' It,Xscape,10/12/1993,52,0.692,0.353,1,-12.872,0,0.0613,0.0571,2.26E-05,0.579,0.73,80.902,204057,4
1993,3l9OCOG3Vt6c2lxeMyGSIY,One Last Cry,Brian McKnight,6/23/1992,67,0.355,0.126,11,-13.801,1,0.0301,0.909,0.000337,0.131,0.102,109.769,295358,4
1993,04fX3oTJm5Zucg3Uf9aix0,Fuck Wit Dre Day (And Everybody's Celebratin'),Dr. Dre,12/15/1992,67,0.75,0.706,7,-7.461,1,0.156,0.088,0,0.535,0.59,93.603,292187,4
1993,04MjaNej8XUHI8jbz2THez,7,Prince,10/13/1992,48,0.747,0.749,9,-6.255,1,0.0563,0.0917,0,0.0444,0.563,100.722,310467,4
1993,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,Ace of Base,12/24/1993,74,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98E-05,0.103,0.858,93.764,211213,4
1993,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,Ace of Base,12/24/1993,74,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98E-05,0.103,0.858,93.764,211213,4
1993,0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4 Non Blondes,1/1/1992,81,0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.355,295533,4
1993,3WFQ6pEp1BRXrDKQ825ze7,Good Enough,Bobby Brown,8/24/1992,48,0.651,0.743,2,-9.254,1,0.0364,0.00526,0.000341,0.0406,0.533,90.2,302093,4
1993,6vHJpgX1QTYa9SVXankGVR,Comforter,Shai,1/1/1992,47,0.725,0.384,7,-12.64,1,0.0317,0.00569,0.00022,0.158,0.497,121.9,250600,4
1993,1wtspv75Cxik8ioMotzd8p,"Will You Be There (Theme from ""Free Willy) - Reprise",Michael Jackson,7/16/1993,30,0.678,0.568,2,-8.339,1,0.0524,0.493,0.000852,0.0859,0.381,82.941,219733,4
1993,70iDnqYvxCPl3mPd3ddxgD,Another Sad Love Song,Toni Braxton,7/12/1993,53,0.78,0.71,2,-7.429,1,0.0479,0.0143,3.49E-05,0.0366,0.858,96.067,301560,4
1993,1w29UTa5uUvIri2tWtZ12Y,Hip Hop Hooray,Naughty By Nature,2/23/1993,67,0.862,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,99.201,267267,4
1993,5MAWGXxVxFNig7swSJUTP5,I'd Die Without You,P.M. Dawn,9/16/1997,51,0.543,0.266,1,-18.813,1,0.0443,0.256,0.00093,0.0993,0.343,79.992,250693,4
1993,7IUTUjBJ8mzMwZpyxcI5g0,I Don't Wanna Fight,Tina Turner,1993,43,0.638,0.762,2,-9.685,1,0.0381,0.304,9.00E-05,0.112,0.726,92.046,369067,4
1993,0yfNXxlyXdmP0ue1iJijx1,Come Undone,Duran Duran,2/15/1993,70,0.542,0.793,8,-8.203,1,0.053,0.0423,3.95E-06,0.0814,0.708,173.931,256520,4
1993,3xSu3S8v206qwhob9N2LGJ,Baby I'm Yours,Shai,1/1/1992,44,0.705,0.575,2,-9.518,1,0.0381,0.215,2.09E-05,0.12,0.596,143.8,274667,4
1993,2eHj0klWkwRQuIrNlPpCPa,I'm Every Woman,Whitney Houston,11/17/1992,62,0.666,0.848,5,-8.312,0,0.0529,0.0176,0.00295,0.126,0.402,119.541,285107,4
1993,5XT320MZDtmX9Qz4wq0tD8,Looking Through Patient Eyes,P.M. Dawn,9/16/1997,41,0.786,0.372,8,-17.765,1,0.0536,0.19,5.90E-06,0.129,0.685,102.237,249667,4
1993,0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,3/30/1993,63,0.876,0.71,11,-12.908,1,0.347,0.0654,0.00312,0.918,0.724,98.305,218333,4
1993,391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,1993,62,0.419,0.672,2,-6.353,1,0.092,0.623,0,0.412,0.304,105.212,316467,4
1993,391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,1993,62,0.419,0.672,2,-6.353,1,0.092,0.623,0,0.412,0.304,105.212,316467,4
1993,5oPRLER8bCQN3RFFVvLbTC,If I Had No Loot,Tony! Toni! Toné!,1/1/1993,50,0.873,0.721,11,-9.774,0,0.0448,0.113,0,0.27,0.81,106.725,241467,4
1993,0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,2/15/1993,75,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12E-05,0.14,0.401,140.124,340200,4
1993,6pVU9bk1Tvbqlq719vJooz,Saving Forever for You,Shanice,3/31/1992,42,0.655,0.545,9,-8.163,1,0.0342,0.494,0,0.0417,0.463,133.358,268733,4
1993,6mIY6O7uNGgVqOoX70UAYh,Have I Told You Lately - 2008 Remaster,Rod Stewart,1991,68,0.523,0.366,10,-14.069,1,0.0331,0.498,0,0.094,0.291,142.814,241507,4
1993,5DOYik1z3Of1wAFfY3dYbC,Mr. Wendal,Arrested Development,3/24/1992,57,0.884,0.37,8,-11.353,1,0.112,0.0188,0.00423,0.026,0.883,109.997,247507,4
1993,31er9IGsfFbwqy1pH4aiTP,I Have Nothing,Whitney Houston,11/17/1992,76,0.54,0.401,0,-10.499,1,0.0364,0.576,0,0.164,0.24,152.974,289160,3
1993,5u3FywQOPJ5O7ZAjm31cnq,Right Here - Human Nature Radio Mix,SWV,1992,64,0.601,0.74,9,-5.043,0,0.0573,0.0299,0.332,0.0937,0.672,94.013,226800,4
1993,4ePP9So5xRzspjLFVVbj90,Two Princes,Spin Doctors,8/27/1991,72,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.10E-06,0.0565,0.836,103.731,256733,4
1993,67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),The Proclaimers,1988,73,0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,219467,4
1993,30qVCFYKBtAENjTIBA8FPZ,The River of Dreams,Billy Joel,8/10/1993,63,0.631,0.749,7,-8.15,1,0.0576,0.205,5.21E-06,0.0667,0.437,89.646,247627,4
1993,1IWzfq3sLedGQ3fb2hAMBA,Rhythm Is A Dancer,SNAP!,1/1/1992,64,0.757,0.651,9,-14.916,0,0.0333,0.214,0.261,0.0902,0.861,124.368,332230,4
1993,2JaHnS7CcIPoc7Il4BkqdR,Ditty,Paperboy,1993,47,0.838,0.452,11,-15.219,0,0.0547,0.0509,0,0.0666,0.708,99.075,245030,4
1993,5jPgOjFotU05FAgA8Y9IFL,"I'll Never Get Over You Getting Over Me - 7"" Version",Exposé,1992,55,0.323,0.311,8,-12.671,1,0.0312,0.643,0,0.349,0.146,166.943,230933,4
1993,3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train,Soul Asylum,1/1/1992,71,0.613,0.72,0,-7.957,1,0.0425,0.0132,0,0.104,0.561,117.341,265867,4
1993,1mU1b96qinyFiNpPBAyyWA,Love Is,Brian McKnight,1/1/1998,38,0.503,0.303,1,-12.211,1,0.0247,0.704,2.09E-05,0.116,0.128,80.259,283600,4
1993,5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,SWV,10/27/1992,64,0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,278333,4
1993,0t414ewhjcIiuPVF3QECz2,If,Janet Jackson,5/18/1993,54,0.653,0.976,11,-5.173,0,0.0797,0.0374,0.00173,0.561,0.447,105.575,271640,4
1993,4tS8xQfyPGc7f4lJ1JP6BX,A Whole New World (Aladdin's Theme),Peabo Bryson,1/31/1993,63,0.516,0.32,2,-10.487,1,0.0303,0.627,0,0.144,0.131,107.894,243493,4
1993,4t0UsYzmmmZRMTWn77jiGF,Show Me Love,Robin S,6/15/1993,70,0.811,0.833,5,-4.259,1,0.153,0.014,2.06E-05,0.0769,0.567,120.258,252107,4
1993,26yQYGCXD9ypPW8eeXa1gx,Dazzey Duks,Duice,3/18/1992,34,0.884,0.464,1,-12.876,1,0.222,0.000925,4.36E-06,0.0366,0.868,132.172,244867,4
1993,1gPVcRcXElwntr3VgpIgwP,Lately - Alternate Version,Jodeci,1/1/2002,16,0.379,0.387,1,-8.249,1,0.0475,0.668,0,0.416,0.246,129.061,341640,4
1993,6x53SJOV1PAZ8ZUwH4NFXQ,Knockin' da Boots,H-Town,1/28/1993,63,0.726,0.501,1,-13.884,0,0.154,0.155,0,0.0893,0.582,128.099,330945,4
1993,7tsRp7QKUBp6hc9bth0h7x,Don't Walk Away,Jade,11/13/1992,62,0.831,0.915,10,-7.501,0,0.128,0.147,0.00571,0.196,0.881,102.979,216373,4
1993,2tbSiDmrerPi24rEIBwtkh,In The Still Of The Nite (I'll Remember),Boyz II Men,4/30/1991,47,0.537,0.184,9,-15.886,1,0.0381,0.792,0,0.126,0.217,77.817,169840,4
1993,4YtoipFgf4k0AfD17ZfD5X,"Nuthin' But A ""G"" Thang",Dr. Dre,12/15/1992,76,0.801,0.699,11,-8.18,0,0.279,0.00575,0,0.146,0.655,94.605,238467,4
1993,2LjiPAQOVazT8sRyXL3XRs,Informer,Snow,1993,65,0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,268910,4
1993,4dY4JVC0Q9CwpeZ6JAclIc,Rump Shaker,Wreckx-N-Effect,1/1/1992,57,0.888,0.822,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360,4
1993,6HcQZfMrw3KwGyzrKw1Pjy,Dreamlover,Mariah Carey,8/4/1993,60,0.701,0.705,5,-6.18,1,0.0357,0.18,0,0.141,0.71,100.669,232960,4
1993,1jCsCYgzQQHk3bDJDuFbNi,If I Ever Fall In Love,Shai,1/1/1992,59,0.402,0.205,6,-11.232,1,0.038,0.758,0,0.147,0.42,143.994,189027,4
1993,0uOPGU4CbYxzFxn6T7sblW,If I Ever Fall In Love,Shai,1/1/1992,56,0.631,0.304,10,-12.239,0,0.0349,0.0949,0,0.285,0.183,128.019,289693,4
1993,71EHOyEOhNx1SzTebRRyng,Weak,SWV,10/27/1992,70,0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,291907,4
1993,5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,1992,60,0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,274533,4
1993,29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,5/18/1993,68,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,265107,4
1993,7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,UB40,1/1/1993,71,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,207440,4
1993,70jtZsS59vhmyZSsln0std,Whoomp! There It Is,Tag Team,5/7/1993,61,0.8,0.639,4,-7.406,0,0.0439,0.00123,0,0.0803,0.45,129.443,226027,4
1993,4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,11/17/1992,80,0.306,0.214,4,-12.518,1,0.0356,0.844,5.30E-06,0.0839,0.108,66.98,271093,4
1992,3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,4/30/1991,73,0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,351467,3
1992,1SAkL1mYNJlaqnBQxVZrRl,Baby Got Back,Sir Mix-A-Lot,1/1/1992,69,0.926,0.669,1,-11.271,1,0.301,0.0051,0,0.0887,0.642,128.462,262827,4
1992,27AHAtAirQapVldIm4c9ZX,Jump,Kris Kross,3/17/1992,68,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,4
1992,7okbmgA8lRBGl5limZ7LFM,Save The Best For Last,Vanessa Williams,1/1/1991,62,0.528,0.234,3,-15.784,1,0.0283,0.641,0,0.183,0.191,95.911,218733,4
1992,5Iva1Frrp0eMqN6kpC6Kpx,Baby-Baby-Baby - Album Radio Edit,TLC,7/24/1992,24,0.667,0.776,11,-3.219,0,0.0435,0.0488,8.25E-05,0.0769,0.89,184.254,238787,4
1992,7utRJ4BeYx85khzP3lKoBX,Tears in Heaven,Eric Clapton,10/12/1999,64,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,271760,4
1992,3R97rNX7JnmshCWBwOSFet,My Lovin' (You're Never Gonna Get It),En Vogue,3/24/1992,58,0.767,0.839,8,-5.519,1,0.0613,0.0318,9.31E-06,0.111,0.461,98.055,281613,4
1992,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,9/24/1991,83,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
1992,4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,7/23/1991,54,0.807,0.75,2,-8.29,1,0.0315,0.0347,0.00017,0.149,0.797,106.389,211493,4
1992,5AoBNJQDXXEnIJGjJjZu3y,Just Another Day,Jon Secada,1/1/1992,65,0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,327427,4
1992,69mFxANpGyq9s69LqH3d9G,I Love Your Smile,Shanice,11/19/1991,62,0.722,0.842,5,-8.745,0,0.126,0.00955,8.45E-06,0.178,0.751,93.954,257973,4
1992,3Mmt6Xk0H6VR92PEp6x3hP,To Be With You - 2010 Remastered Version,Mr. Big,3/26/1991,74,0.688,0.375,4,-9.601,1,0.0535,0.286,0,0.133,0.45,83.635,210480,4
