id,name,artists,danceability,duration_ms,energy,acousticness,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0ENvhTTww1MVOulrzuxSmu,Toda Menina Baiana,['Gilberto Gil'],0.692,226640,0.897,0.236,3.86E-06,11,0.116,-4.969,0,55,0.0398,106.163,0.968,1979
0wFkjAM4VVoepQdYB6kl4U,Gett Off,"['Prince', 'Eric Leeds']",0.655,271667,0.628,0.00448,0.000732,10,0.29,-11.407,0,41,0.0946,99.841,0.603,1991
7IfOWyh4jTfkcGVrXKVNq0,Aloha,"['Møme', 'Merryn Jeann']",0.661,218480,0.635,0.204,0.00114,10,0.186,-7.423,0,64,0.0645,99.972,0.365,2016
11G0yprQtMU53BLPMSr093,Come Sail Away,['Styx'],0.285,365000,0.56,0.13,1.10E-06,0,0.0987,-7.469,1,57,0.0305,147.696,0.122,2004
2ayfTxIwkeqWoxEzmgJjKS,Little Girl Blue - 2013 Remastered Version,['Nina Simone'],0.409,257624,0.0365,0.983,0.000455,8,0.111,-23.878,1,37,0.0365,112.914,0.163,1958
3AdX0KdVoMBqe82b19rWAU,Times Of Your Life,['Paul Anka'],0.391,195760,0.441,0.573,0,7,0.0665,-9.876,1,49,0.0267,76.524,0.513,1975
3cYgOAFB1HAUhC7b7U8viI,Porcelain,['Moby'],0.297,241173,0.637,0.0014,0.18,0,0.247,-7.926,0,55,0.0336,94.73,0.332,1999
4zEeRU7KnojtkQc7MuwEjN,Carmela,['Claudio Villa'],0.259,191033,0.147,0.995,0.339,7,0.119,-14.498,1,0,0.0445,79.857,0.381,1942
1ewDC0xdTNVmzszuZ93BiO,Rainy Alley,['Rain Recorders'],0.152,205811,0.206,0.119,0.993,3,0.885,-21.578,0,64,0.0574,108.785,1.00E-05,2017
52k1nltmshV8BOlBrQMgeg,"Greystone Chapel - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",['Johnny Cash'],0.397,169173,0.387,0.251,0.00235,5,0.683,-12.11,1,26,0.0605,164.107,0.695,1968
0hTcQXUjJnpgd30MofHQ1K,"Where or When - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",['Erroll Garner'],0.413,202333,0.804,0.815,0.952,10,0.721,-10.018,1,11,0.0453,138.125,0.544,1955
35uMZn4cSi5CKv5wqnxKRk,Lost Again,['Suicidal Tendencies'],0.382,315533,0.91,2.12E-05,0.00502,9,0.0531,-10.631,0,36,0.0747,91.666,0.284,1990
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",0.76,263773,0.595,0.00544,0,1,0.241,-6.366,1,75,0.0391,131.497,0.361,2010
1HTcOEY98iFng04Xw6Ku9D,Straight Back - 2016 Remaster,['Fleetwood Mac'],0.694,251573,0.602,0.111,0.007,9,0.111,-9.575,0,31,0.0266,113.87,0.842,1982
4W5H0sK8jh0uLbEBAmW4fY,Butterflies,['Kolohe Kai'],0.779,226627,0.691,0.323,0.00223,9,0.364,-5.553,1,47,0.0405,136.971,0.674,2009
6WjBhw2S7SeBNNXPcPtmZg,The Same Old Story - Take 1,['Billie Holiday'],0.516,190667,0.142,0.969,2.19E-05,0,0.177,-13.873,1,3,0.0364,85.504,0.423,1939
2YhVvYKpwAFM01pCAn0rTW,De Niña a Mujer,['Julio Iglesias'],0.43,198200,0.25,0.702,0,0,0.383,-17.067,1,57,0.029,104.387,0.413,1981
1AdS7651gcodF28Z6aUCno,Amnesia,['Control Machete'],0.679,295293,0.673,0.165,0.78,4,0.684,-8.05,0,48,0.224,170.175,0.908,1998
5J4GvTnDuU6AfHrKzLOsuh,Blue Skies/Mandy,"['Bing Crosby', 'Danny Kaye']",0.508,232800,0.554,0.884,0,1,0.703,-8.305,0,19,0.056,143.438,0.591,1954
6u7UrwiZERRglVNSpgmxNf,Strychnine,['The Sonics'],0.331,133093,0.957,0.419,0,7,0.102,-6.101,0,41,0.0504,143.299,0.548,1965
2XxlnpCUiEHzBDVlTKwY56,On the Road,['John Denver'],0.521,157440,0.215,0.849,0,4,0.102,-11.255,1,32,0.0353,150.088,0.63,1974
3XGoARtNbZya1yp885jjAo,Fueron Tus Palabras,['Los Temerarios'],0.514,203747,0.559,0.0189,0.000147,2,0.394,-8.541,1,50,0.0258,99.939,0.679,1996
1Hqt4N1yuIaIzsDtYPUwH8,You Better Know It,['Nina Simone'],0.543,142467,0.414,0.859,0,7,0.46,-13.059,1,8,0.0689,126.409,0.587,1962
2gMWmiKdQpeNKXMOgZazDr,Ex-Girl To Next Girl,['Gang Starr'],0.78,279000,0.511,0.395,0.00148,5,0.111,-13.95,1,39,0.203,82.808,0.709,1992
18f5NZMoa5D5horWNnHjnH,Mh me maloneis mana mou,['Kostas Skafidas'],0.236,400933,0.298,0.875,0.06,0,0.197,-11.604,1,0,0.0343,101.63,0.439,1950
3CNVaHOEJiktEnC3POAVN8,Automatic Fantastic,['Brant Bjork'],0.625,415467,0.524,0.0405,0.927,1,0.122,-10.965,1,46,0.046,125.348,0.516,1999
100RdpthpOQWtEJO6OIh5U,Praise the Lord,['The Imperials'],0.434,215427,0.588,0.293,5.26E-05,9,0.0834,-7.363,1,34,0.0337,140.622,0.224,1979
6A7esHdrhiQ11Ol9pSiQTv,Fantastic Voyage,['Lakeside'],0.805,370840,0.734,0.0533,0,7,0.17,-8.498,1,21,0.0917,114.771,0.963,1984
4tOFhZ7hRxAvnZYt0gUtol,Frosty The Snowman - 1991 Remix,"['The Beach Boys', 'Sweet', 'Mark Linett']",0.413,114280,0.473,0.72,0,5,0.0418,-9.56,1,22,0.0316,182.027,0.966,1964
056MbLQC2tKWakXhs4T2Ac,Denim and Leather,['Saxon'],0.363,319067,0.713,0.00533,6.20E-06,11,0.12,-7.418,1,42,0.0387,171.885,0.716,1981
6fracv4du3sDwo1XKcPrkw,Carry Me Home,"['Jorja Smith', 'Maverick Sabre']",0.471,282329,0.352,0.633,2.75E-05,2,0.115,-9.699,1,62,0.0391,118.333,0.102,2016
5Lpm22mNLcV13OzroeQCjB,Sunday Afternoon in the Park - 2015 Remaster,['Van Halen'],0.6,118186,0.608,0.015,0.15,0,0.196,-10.691,1,33,0.0938,119.008,0.346,1981
3vs0E2QJ5DToHw14Q7BDmT,You've Got It - 2008 Remaster,['Simply Red'],0.629,235227,0.632,0.566,5.24E-05,8,0.103,-7.531,1,46,0.0264,82.02,0.799,1989
26Kt8CL25STePFtr4Y3CEY,The Prince (Remastered),['Metallica'],0.264,266312,0.916,3.63E-05,0.0398,9,0.0968,-8.932,0,27,0.0899,164.168,0.601,1988
6ikzzpUSP2DAb10ThgzRIa,Música Romántica,['Jorge Luis Cabrera con Banda Tierra Blanca'],0.558,232573,0.387,0.679,3.11E-06,8,0.0809,-9.4,1,44,0.0307,81.896,0.581,1994
1qoj1ryjm7dRZjjPlYdjkE,I Wanna Be Around,['Julie London'],0.264,122040,0.367,0.758,0,11,0.363,-11.356,0,19,0.0309,78.935,0.29,1963
1NnWY0UjNZlwKQVvYJmHAM,"Die Liebe der Danae, Op. 83, TrV 278, Act III: Du schon hier? (Live)","['Richard Strauss', 'Paul Schöffler', 'Josef Traxel', 'Dorothea Siebert', 'Ester Réthy', 'Georgine Von Milinkovic', 'Sieglinde Wagner', 'Wiener Philharmoniker', 'Clemens Krauss']",0.327,835240,0.197,0.953,0,7,0.527,-20.114,1,0,0.121,87.902,0.194,1952
18PhtDBBYxE0vN4YvsZnMy,Scuttle Buttin',['Stevie Ray Vaughan'],0.343,111920,0.725,5.60E-05,0.731,8,0.0667,-10.506,1,48,0.0334,79.853,0.864,1984
75OuMweU9JSpa7GM0Lfe4m,The Ledge - 2015 Remaster,['Fleetwood Mac'],0.814,127387,0.772,0.363,0.489,6,0.123,-10.95,0,39,0.0329,104.048,0.959,1979
395KzBy0bkb57dEvg6cfzJ,Falling Like The Stars,['James Arthur'],0.3,211653,0.347,0.79,2.14E-06,6,0.111,-9.542,1,74,0.0364,169.361,0.164,2019
3yyeRHMUJLYsYGVa7r6dHp,Another Saturday Night,['Sam Cooke'],0.777,162133,0.648,0.405,0,9,0.0781,-7.873,1,30,0.0496,123.126,0.971,1960
0hIWFtRapuJrfDCovuGww9,La Inconforme,['Grupo G'],0.894,190320,0.698,0.132,0.00291,1,0.125,-6.284,0,54,0.0451,95.021,0.622,2010
1sSxaMBp2fNwMER4EE2Eci,I'll Be Your Mirror,"['The Velvet Underground', 'Nico']",0.604,134040,0.284,0.186,1.37E-06,7,0.0875,-14.952,1,20,0.0335,109.257,0.291,1967
5TbJdu0jasNSuQRDkjIKax,Paper Lanterns,['Green Day'],0.243,143160,0.996,0.000514,1.09E-05,2,0.0607,-2.811,1,36,0.174,172.794,0.452,1991
24dPRepbInDj8kOcJXi80Z,Часть 6.4 - Зеленые холмы Африки,['Эрнест Хемингуэй'],0.748,105400,0.103,0.234,0,9,0.26,-16.192,1,0,0.913,62.472,0.599,1935
68V3xnPrw4rgnbF0gAwrvI,"If You Don't Like The Effects, Don't Produce The Cause",['Funkadelic'],0.715,228280,0.855,0.157,0,9,0.039,-9.529,1,25,0.0355,132.665,0.945,1972
5wOX8VZT8AwvROKCGHRFsk,Napoli,['Dean Martin'],0.243,132067,0.193,0.952,3.78E-06,2,0.13,-13.024,1,14,0.0326,127.417,0.112,1959
1oVhPyz7niujkurOWHgMu3,For the Good Times,['Willie Nelson'],0.545,324040,0.214,0.944,0.335,9,0.113,-17.43,1,36,0.0305,74.827,0.191,1979
5sIx4BlfYGuZeSLF40N9GH,Remind Me to Forget,"['Kygo', 'Miguel']",0.685,217287,0.508,0.193,0,0,0.139,-6.4,1,73,0.0987,99.063,0.315,2018
3SDibiG9HuSpd31Rdoewog,Theif In The Night,['Ethel Waters'],0.548,197760,0.157,0.981,0,7,0.578,-15.765,1,1,0.0804,102.87,0.477,1925
0hwDkCoXA68Hy297eSLAHT,I Be on the Grind,['Numba 9'],0.461,264673,0.757,0.568,0,4,0.146,-3.993,0,0,0.386,74.703,0.32,1927
1eIk4CkooTRycHSDfaShLC,Empire,['Shakira'],0.541,239333,0.628,0.733,0,0,0.056,-4.682,0,54,0.0603,80.027,0.364,2014
0Im6p5eEOn440wBUHCm22D,Barrett's Song,"['Maury Yeston', ""Brian D'Arcy James"", 'Kevin Stites']",0.308,203333,0.178,0.825,7.16E-06,9,0.0726,-16.022,0,22,0.0417,85.867,0.187,1980
3WDGOTnVykWKuTUhvx4kYZ,"Six épigraphes antiques, L. 131: V. Pour l'Égyptienne","['Claude Debussy', 'Arthur Gold', 'Robert Fizdale']",0.435,150613,0.0168,0.994,0.903,10,0.0887,-28.459,0,10,0.0492,75.973,0.0423,1949
4KoecuyOpZaNFZ0UqVsllc,Follow Me,['Uncle Kracker'],0.817,218440,0.585,0.439,0,5,0.147,-4.688,1,73,0.0301,105.014,0.916,2000
40hrL4q3dxErnwzpIof6fc,Crazy Mary (Remastered),['Pearl Jam'],0.385,339467,0.465,0.0389,0.0162,11,0.128,-10.317,0,47,0.034,139.109,0.104,1993
4zYZp4O4kCa4oXkwI1Yx9H,The Rum Tum Tugger,"['Andrew Lloyd Webber', '""Cats"" 1981 Original London Cast', 'Paul Nicholas']",0.633,185867,0.589,0.124,0,9,0.613,-11.754,1,38,0.208,127.622,0.7,1981
27YdREttcWpQT4oGeTxpjh,"Good Vibrations - Live At Daughters Of The American Revolution Constitution Hall, Washington DC/1967",['The Beach Boys'],0.363,269573,0.29,0.181,0.0157,1,0.636,-17.225,1,20,0.0639,138.622,0.273,1966
2rQvZscmpb6a7ejDiKprcL,Yes It Is - Remastered 2009,['The Beatles'],0.414,162413,0.329,0.638,0,4,0.114,-8.193,1,45,0.0396,132.571,0.426,1988
7k40Fem8LHb4EP2EEI7Z9z,Hem Okudum Hem Yazdim,['Zeki Müren'],0.447,193200,0.365,0.987,0.866,7,0.143,-11.703,1,6,0.043,115.006,0.508,1951
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,['Michael Jackson'],0.92,293827,0.654,0.0236,0.0158,11,0.0359,-3.051,0,81,0.0401,117.046,0.847,1982
2k6DaWyxxMzxa2Kdm7syz0,Let It Be Me,['Jerry Butler'],0.241,159800,0.537,0.28,0,10,0.147,-6.615,1,9,0.0306,86.532,0.301,1961
5GBagF5ixyzmNDWpYy4Y9J,"Love Song from Mutiny on the Bounty -""Follow Me""",['Nelson Riddle'],0.412,153827,0.196,0.817,0.849,9,0.108,-17.659,1,12,0.0277,80.74,0.282,1964
3cNHj5ns97x7tJotZ8fkcl,Balinese,['ZZ Top'],0.709,158400,0.709,0.118,1.11E-05,2,0.125,-12.023,1,31,0.037,111.544,0.863,1987
3PpYYTujZDytVEbYbtQ1kQ,Blue Bird of Happiness,['Jimmy Durante'],0.424,185627,0.431,0.439,1.23E-05,1,0.433,-9.791,1,25,0.0571,125.601,0.432,1963
0ErpHxNt1kTyCQGlh43wr1,Only the Wild Ones,['Dispatch'],0.492,253165,0.7,0.413,0.00013,8,0.0996,-7.001,1,60,0.0437,110.741,0.605,2017
301RiGPJ5JNg6dEVNP2Stz,How Sweet It Is,['Dean Martin'],0.5,145800,0.302,0.85,0,7,0.086,-12.09,0,14,0.0316,130.167,0.671,1959
7pnGmk992ojKtSB26CbXHf,Luca,['Brand New'],0.488,308667,0.671,0.0765,0.107,9,0.163,-6.341,0,41,0.0333,134.617,0.184,2006
4jXcJPl0LGh9A1LDCvak92,Trilogy,['Don Shirley'],0.384,343920,0.326,0.892,0.888,8,0.065,-17.205,1,20,0.0451,133.687,0.144,1968
46ePNyvaDBKsxusDXDj7Wg,Wipeout,['Fat Boys'],0.771,241293,0.77,0.00945,3.16E-05,1,0.254,-8.094,1,42,0.0712,128.817,0.961,1997
0MbcutYUIQAtgtlLRHS6Cl,Ride With Me,['Cody Johnson'],0.626,215600,0.813,0.177,0.00065,7,0.0986,-4.548,1,56,0.0257,97.946,0.461,2011
2RJfK2pOvGpnxC255YOy5k,Rose-Colored Boy,['Paramore'],0.768,212853,0.826,0.00199,0.000374,5,0.031,-4.904,1,64,0.0335,114.997,0.926,2017
3gyzlHeoGBHdR9oieR3sYc,The Last Waltz,['Engelbert Humperdinck'],0.593,187000,0.453,0.488,0,2,0.0621,-12.782,1,38,0.0271,108.443,0.332,1986
4njjt1L39D5sJTuITzPeZv,Sad Cinderella,['Townes Van Zandt'],0.603,255400,0.181,0.865,3.85E-05,0,0.0881,-16.867,1,27,0.0291,97.153,0.3,1972
49mWEy5MgtNujgT7xU3emT,Breathe,"['Taylor Swift', 'Colbie Caillat']",0.505,263973,0.482,0.379,0,1,0.113,-7.372,1,49,0.0276,73.975,0.184,2008
7fUMMlG7qYfpIzi5YnsSpi,South Bound Saurez - 2012 Remaster,['Led Zeppelin'],0.34,253920,0.943,0.124,0.00123,5,0.238,-6.161,1,30,0.0521,189.74,0.496,1979
4UOQefoWUCQOhYllJJCFiO,Tramontane - Instrumental,['Foreigner'],0.334,236307,0.532,0.152,0.964,5,0.139,-7.403,1,23,0.0301,94.83,0.0905,1978
6wjIZyDzy9qjdlDOWFFG2Y,Take This Hammer,['Lead Belly'],0.657,174420,0.413,0.749,1.42E-06,9,0.195,-7.959,1,0,0.0593,142.894,0.729,1947
1ctRXRqAQ10hJm6kaCZ2Lw,Back To The Island,['Leon Russell'],0.407,325267,0.509,0.111,0,3,0.117,-14.426,1,42,0.0809,187.357,0.492,1975
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,['AC/DC'],0.573,208400,0.913,0.0591,0.00173,6,0.156,-4.793,0,83,0.132,115.715,0.422,1979
00F6ALNp7ePwXZv9zU06LH,Gloomy Sunday (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",0.447,191733,0.0433,0.978,6.15E-06,7,0.0843,-13.787,0,6,0.0369,114.877,0.223,1940
3x11uesIVLyMlgFn7QYsNv,I Gotta Have A Song,['Stevie Wonder'],0.277,153973,0.653,0.237,3.14E-05,2,0.499,-10.914,1,23,0.0546,205.52,0.762,1970
1W02KkFerpTBP29RKIt2c4,Something's Always Wrong,['Toad The Wet Sprocket'],0.537,296933,0.86,0.0627,0.000856,3,0.0929,-7.042,0,48,0.0339,134.609,0.552,1994
2gx8c7nmxzdJJo3jNb3bj1,The Song is Ended (But The Melody Lingers On),['Frank Sinatra'],0.239,209173,0.17,0.821,5.39E-06,1,0.0851,-13.91,1,18,0.034,80.767,0.189,1962
543QuFu0LhPpbIVdrACJd9,Time To Go,['Dropkick Murphys'],0.362,173133,0.949,0.0196,0,0,0.0854,-3.099,1,47,0.0596,114.079,0.48,2003
5MnOyYxgPVb2V6jv9c1en7,Meathook,['The Cure'],0.639,137893,0.464,0.389,0.00113,0,0.107,-11.21,1,26,0.472,166.396,0.607,1979
0YnxQSTx3ke3EUxPDPeMEp,Head Above Water,['Daryl Hall & John Oates'],0.534,215227,0.837,0.109,0,0,0.0645,-8.492,1,26,0.0387,140.662,0.762,1981
7iAjFndo1Q8IhdTn338EjN,Painting By Numbers,['James McMurtry'],0.713,287893,0.522,0.256,1.62E-05,11,0.0627,-12.57,1,25,0.0339,120.4,0.84,1989
2VTqGvp9D28qFBrDOO9K8E,I Cover the Waterfront - 2013 Remastered Version,['Joe Roland'],0.483,224400,0.21,0.953,0.71,10,0.121,-16.685,0,6,0.0389,73.175,0.11,1955
1dObJGQUgJ7tWxJ0byON6W,I Remember,['Keyshia Cole'],0.422,260093,0.736,0.203,0,5,0.102,-4.426,0,53,0.049,129.278,0.303,2007
5aCW5hCsIJ7Jg80X1Y2uuD,Scarlet Ribbons,['The Kingston Trio'],0.387,137613,0.103,0.597,0,5,0.244,-16.776,1,11,0.034,143.621,0.22,1959
5KtVv7pgLIgjKrAXK2Zehc,"He's a Tramp - From ""Lady and the Tramp"" / Soundtrack Version",['Peggy Lee'],0.393,146587,0.23,0.91,0,7,0.142,-15.023,1,39,0.0451,106.422,0.231,2001
6MCUdqOifrEomDtrgZlJ8O,Sample in a Jar,['Phish'],0.419,281000,0.748,0.0946,0.000174,9,0.0916,-8.142,1,52,0.0521,85.02,0.417,1994
4q604hQba5940BbOoaenmz,Blood In The Cut,['K.Flay'],0.77,188707,0.655,0.118,0.0234,2,0.125,-5.369,1,62,0.0316,129.964,0.639,2017
7JyVUB9LUVZgrJDFLOKdp8,Sound Check (Gravity),['Gorillaz'],0.58,282973,0.586,0.248,0.124,7,0.0968,-9.318,1,43,0.173,81.748,0.42,2001
69Dc5GJsMYoVnXdSbm4b1J,Moonlight In Vermont - 1945 Version,['Margaret Whiting'],0.348,192733,0.224,0.785,8.76E-05,3,0.0833,-10.674,1,22,0.035,72.18,0.195,1954
1aKyO7Eu62t2C5iJufIbj6,Fuckin Wit The Wrong Nigga,['2Pac'],0.838,217200,0.687,0.067,0,8,0.0777,-4.62,0,41,0.321,167.682,0.733,2001
5SHYrS8ppYgOKaZUXFnzap,It's Not Easy,['The Rolling Stones'],0.646,176253,0.831,0.678,2.71E-05,3,0.571,-11.085,1,25,0.0507,135.598,0.811,1966
2KKvkFwXgM9jX9CE8RLlJt,The Whistling Song,['Meat Puppets'],0.435,177333,0.518,0.00127,0.258,10,0.256,-10.723,1,23,0.0432,124.092,0.583,1984
1jrYUnskXBPGqidGCJwIrR,Vivo Sonhando,"['Stan Getz', 'João Gilberto', 'Antônio Carlos Jobim']",0.464,184400,0.184,0.93,7.70E-05,7,0.0911,-15.715,1,35,0.0412,145.652,0.414,1964
1r80wrX4heL4wrllGZ0ogG,Hey Girl,['O.A.R.'],0.585,251275,0.828,0.00172,0,4,0.097,-3.646,1,53,0.032,109.01,0.753,2016
0ntcI5JQGe3Yw52dgAIAmm,187 Proof,['Spice 1'],0.927,230467,0.392,0.027,0,7,0.141,-14.788,1,33,0.284,93.805,0.81,1992
1J5jCQ4GCR3QK5TNDYVHze,You Raise Me Up,"['Secret Garden', 'Brian Kennedy']",0.263,304040,0.151,0.917,0.00658,0,0.103,-13.078,1,49,0.0386,134.204,0.0698,2001
3D4SJ01XFSqdZJwRPhSgal,Es el Amor Quien Llega,['Ana Gabriel'],0.631,227667,0.552,0.401,0,8,0.0382,-10.343,0,49,0.0294,131.929,0.732,1988
2cmrurE5mvqKj7A4NWu16N,A Woman Alone With The Blues,['Peggy Lee'],0.43,193120,0.0863,0.907,0,5,0.127,-17.913,1,15,0.046,104.132,0.136,1956
4cTm3Ev9bUvy4ChJjB1nhl,Juicy,['Doja Cat'],0.77,199587,0.697,0.0817,0,0,0.0663,-2.644,1,72,0.0607,170.084,0.428,2019
7qEwaelSfb9HmrPIQCIJx4,As You Lie Sleeping,['Marty Murray'],0.503,234573,0.64,0.281,1.55E-06,3,0.098,-6.357,1,0,0.027,90.58,0.64,1927
5IwP0zGazWIsct8dcLzHEw,Do Your Best,['John Maus'],0.586,167253,0.514,0.521,0.946,1,0.141,-11.31,0,50,0.0317,112.244,0.524,2007
6kdCN6gTWLcLxmLXoUcwuI,Eres,['Café Tacvba'],0.583,267600,0.731,0.0107,0.0136,9,0.238,-6.18,0,72,0.0271,149.987,0.446,2003
6MWLG6GNRdV9qCI7LrK9BR,Keep Me There - Instrumental; 2013 Remaster,['Fleetwood Mac'],0.525,314027,0.62,0.258,0.894,4,0.117,-15.054,0,35,0.0681,158.058,0.841,1977
3tRv4ZYZimrL27flnjgeR6,Every You Every Me,['Placebo'],0.478,213800,0.923,2.70E-05,0.719,10,0.325,-7.547,1,66,0.0569,133.134,0.165,1998
1yyVBgCqnzKwXsiABKDa2F,The Man I Love - Take 2 / Rudy Van Gelder Remaster,"['Miles Davis', 'Modern Jazz Giants']",0.479,476360,0.405,0.91,0.153,8,0.137,-9.116,1,21,0.0314,99.516,0.44,1959
5Q7Z26cX90eA14VaVg3xtB,Cliffs Edge,['Hayley Kiyoko'],0.689,213261,0.601,0.00196,0.000504,0,0.104,-6.584,1,54,0.0464,79.982,0.654,2015
18L2xMCV56j97K3AblUwDj,The Officials - From “The Song Of Bernadette”,['Alfred Newman'],0.155,474293,0.148,0.122,0.889,7,0.0968,-18.309,0,0,0.0411,134.361,0.0525,1943
1XcZQKQUlnAI5QdTZ6Qh2I,Si Se Salva el Pibe - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",0.822,157000,0.148,0.994,0.00781,4,0.266,-17.525,0,0,0.168,126.766,0.651,1933
6yIHGmQLJxWAUZ1ZkENemN,Can't Help Falling in Love,['Haley Reinhart'],0.41,173175,0.0485,0.947,0,0,0.108,-13.918,1,73,0.038,137.97,0.247,2016
7g6Tm3uTDCE6pDdx1NpVCs,Go and Say Goodbye,['Buffalo Springfield'],0.74,143267,0.584,0.487,0,7,0.29,-10.701,1,36,0.0425,110.096,0.872,1966
0gW97hGc4ubx9VerQWQWbv,Til A Tear Becomes A Rose - Single (2002 remaster),"['Lorrie Morgan', 'Keith Whitley']",0.647,210400,0.408,0.846,0.000326,5,0.361,-9.116,1,25,0.0265,103.938,0.53,1984
6bIoyULjKgikPGeqBR7vbu,"Bach, J.S.: Cello Suite No. 2 in D Minor, BWV 1008: I. Prelude","['Johann Sebastian Bach', 'Ralph Kirshbaum']",0.247,219680,0.0701,0.975,0.939,2,0.212,-23.445,0,33,0.0582,126.195,0.229,1994
0mhzu24T3SIwjXywRmZ1qF,"Most Likely You Go Your Way (And I'll Go Mine) - Live at LA Forum, Inglewood, CA - February 1974",['Bob Dylan'],0.34,255333,0.986,0.065,0.00462,7,0.975,-6.576,1,28,0.333,129.342,0.223,1974
5p307d5NTA7hAZ3NXnz3kp,El Ultimo Atardecer,['Los Tigres Del Norte'],0.877,191493,0.495,0.343,1.53E-06,0,0.0846,-11.105,1,37,0.102,113.223,0.964,1994
7K1a7H97MkOgH5AZl2FaNK,We See - Rudy Van Gelder Remaster,['Thelonious Monk'],0.511,314333,0.483,0.337,0,5,0.0874,-8.252,0,6,0.0674,175.044,0.615,1954
14UJaIeHw2jFYbzkkMp8N4,Straight Life,['Art Pepper'],0.565,244347,0.614,0.247,0.000523,10,0.0858,-9.773,0,27,0.081,109.471,0.699,1957
2gQYziDV5cSTRSqr6akzi5,Take A Step Back,"['Ski Mask The Slump God', 'XXXTENTACION']",0.802,210387,0.59,0.109,0,6,0.429,-8.81,1,73,0.273,117.007,0.747,2018
1I6883eWftxG6oq5SYWPXd,Mr. Shorty,['Marty Robbins'],0.693,303253,0.287,0.911,0,11,0.114,-12.02,0,45,0.0701,98.007,0.602,1996
0cKaCN5hnXqNG3rLBQXhX6,Carmen : Acte I - Avec la garde montante (Choeur des gamins),"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']",0.611,109267,0.168,0.994,0.839,2,0.177,-17.431,1,0,0.0924,113.604,0.533,1927
6hHrwTybYMxQSx35BE6eBW,Roads to Moscow,['Al Stewart'],0.228,479307,0.47,0.446,3.11E-05,8,0.0922,-10.821,0,24,0.0301,65.742,0.271,1973
1PMtEmEKmMU0V6pwHbhcKI,I Could Never Hurt You Girl,['Chollo Rivera & The Latin Soul Drives'],0.549,202427,0.57,0.716,0.148,10,0.0578,-9.523,0,32,0.0851,136.313,0.616,1975
2R7gDxRFglE5ZShFrHodd2,On Moonlight Bay (with Paul Weston & His Orchestra & The Norman Luboff Choir),"['Doris Day', 'Paul Weston And His Orchestra', 'The Norman Luboff Choir']",0.43,150400,0.031,0.984,0.000831,1,0.104,-17.827,1,15,0.0287,91.753,0.268,1945
2uzCfFYh6tSNFdz14ZIf3N,La Negra Tiene Tumbao,['Celia Cruz'],0.799,253347,0.843,0.0338,3.33E-05,11,0.199,-4.424,0,56,0.053,110.726,0.96,2001
0LzCSYjFxH3LKSU4UIeRBk,Don't Dictate - Demo,['Penetration'],0.46,176227,0.765,0.006,2.14E-06,2,0.111,-13.655,1,36,0.179,167.764,0.196,1978
2s209Da32KAhLsYp56nRFZ,Soon,['Curtis Fuller'],0.529,335467,0.389,0.908,0.000208,3,0.179,-11.312,1,13,0.038,97.988,0.765,1957
2ff7q4r8nGloLHZJfEbe4o,I'm Sorry For You My Friend,['Hank Williams'],0.418,166893,0.294,0.726,1.95E-06,4,0.184,-12.471,1,28,0.0303,115.412,0.596,1966
3CqMuOh8kuc4hrHZrvuDBc,Antidote,['Faith Marie'],0.489,300632,0.127,0.953,1.39E-06,9,0.0736,-12.14,0,55,0.0554,127.577,0.175,2016
33AQv3sfvHmtGfYNIJpi96,Tequila Makes Her Clothes Fall Off,['Joe Nichols'],0.654,187067,0.745,0.134,0,2,0.079,-5.685,1,58,0.0281,93.931,0.679,2011
3Hoq08EmpC3OsRewVtiiYz,Ilsa Returns to Rick's,['Warner Bros Studio Orchestra'],0.452,191800,0.401,0.881,1.14E-06,10,0.149,-15.658,1,9,0.272,110.275,0.148,1943
5y1DL7Rv95tm62E1CWfykH,Bottoms Up,['Keke Palmer'],0.67,221280,0.925,0.108,0,1,0.248,-2.573,0,43,0.0356,160.088,0.399,2007
68RI4I6SKm57SxjG06OYvN,The Wisp Sings,['Winter Aid'],0.521,313253,0.0889,0.988,0.182,4,0.0965,-19.457,1,64,0.0507,115.43,0.0479,2013
3DTAg3Lpv3hE33KWd9jnrn,"Via, sopra andiam","['Valentino Fioravanti', 'Mario Rossi', 'Orchestra dell\'Associazione ""Alessandro Scarlatti"" di Napoli']",0.695,130000,0.265,0.918,0,1,0.287,-20.939,1,0,0.889,78.974,0.557,1952
6V9TlCdwLeQes4FX5zxz3f,Wanderlust,['The Weeknd'],0.637,306773,0.652,0.0668,0.175,1,0.0714,-5.237,0,53,0.0435,115.924,0.0725,2013
